Ticker,Name,Sector,Asset Class,As of Date,Market Value,Weight (%),Notional Value,Shares,Par Value,Price,Location,Exchange,Currency,Duration,FX Rate,Maturity,Coupon (%),Market Currency,Effective Date
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"2,057,266.23",0.03,"2,057,266.23","2,148,000.00","2,148,000.00",94.37,Canada,-,CAD,4.97,1,19-Feb-30,3.15,CAD,16-Dec-19
IGMCN,IGM FINANCIAL INC,Financials,Fixed Income,2024/7/31,"2,052,123.60",0.03,"2,052,123.60","2,085,000.00","2,085,000.00",98.38,Canada,-,CAD,2.29,1,26-Jan-27,3.44,CAD,26-Jan-17
PPLCN,PEMBINA PIPELINE CORP MTN,Energy,Fixed Income,2024/7/31,"2,052,155.08",0.03,"2,052,155.08","2,036,000.00","2,036,000.00",99.06,Canada,-,CAD,1.78,1,11-Aug-26,3.71,CAD,11-Aug-16
BRCOL,BRITISH COLUMBIA (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"2,050,411.33",0.03,"2,050,411.33","1,811,000.00","1,811,000.00",112.58,Canada,-,CAD,8.35,1,18-Jun-35,5.4,CAD,27-Feb-04
GM,GENERAL MOTORS FINANCIAL OF CANADA,Financials,Fixed Income,2024/7/31,"2,046,953.09",0.03,"2,046,953.09","2,128,000.00","2,128,000.00",95.68,Canada,-,CAD,1.65,1,15-Apr-26,1.75,CAD,15-Jan-21
SCDA,SASKATCHEWAN (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"2,047,563.59",0.03,"2,047,563.59","1,824,000.00","1,824,000.00",109.93,Canada,-,CAD,3.99,1,5-Mar-29,5.75,CAD,4-Dec-98
NS,NOVA SCOTIA (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"2,042,378.86",0.03,"2,042,378.86","1,995,000.00","1,995,000.00",101.71,Canada,-,CAD,7.37,1,1-Jun-33,4.05,CAD,1-Jun-23
COAGAS,COASTAL GASLINK PIPELINE LP,Energy,Fixed Income,2024/7/31,"2,037,845.66",0.03,"2,037,845.66","1,935,000.00","1,935,000.00",104.63,Canada,-,CAD,7.91,1,30-Sep-34,5.19,CAD,13-Jun-24
IFCCN,INTACT FINANCIAL CORP RegS,Financials,Fixed Income,2024/7/31,"2,036,634.10",0.03,"2,036,634.10","2,086,000.00","2,086,000.00",97.21,Canada,-,CAD,2.68,1,7-Jun-27,2.85,CAD,7-Jun-17
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"2,031,005.58",0.03,"2,031,005.58","2,035,000.00","2,035,000.00",98.29,Canada,-,CAD,3.21,1,1-Mar-28,3.63,CAD,1-Mar-18
CNRCN,CANADIAN NATIONAL RAILWAY COMPANY,Industrials,Fixed Income,2024/7/31,"2,029,630.21",0.03,"2,029,630.21","1,885,000.00","1,885,000.00",106.42,Canada,-,CAD,15.54,1,2-May-54,5.1,CAD,2-May-24
FFHCN,FAIRFAX FINANCIAL HOLDINGS LTD,Financials,Fixed Income,2024/7/31,"2,028,173.57",0.03,"2,028,173.57","2,029,000.00","2,029,000.00",99.41,Canada,-,CAD,4.27,1,14-Jun-29,4.23,CAD,14-Jun-19
TRPCN,TRANSCANADA PIPELINES LTD MTN RegS,Energy,Fixed Income,2024/7/31,"2,027,920.77",0.03,"2,027,920.77","1,985,000.00","1,985,000.00",100.04,Canada,-,CAD,0.11,1,10-Mar-26,5.42,CAD,10-Mar-23
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"2,015,584.52",0.03,"2,015,584.52","2,004,000.00","2,004,000.00",99.11,Canada,-,CAD,1.4,1,10-Mar-26,3.75,CAD,8-Dec-15
ATIMLP,ATHABASCA INDIGENOUS MIDSTREAM LP,Energy,Fixed Income,2024/7/31,"2,010,908.03",0.03,"2,010,908.03","1,870,063.00","1,870,063.00",106.08,Canada,-,CAD,7.52,1,5-Feb-42,6.07,CAD,5-Oct-22
F,FORD CREDIT CANADA CO RegS,Financials,Fixed Income,2024/7/31,"2,008,362.83",0.03,"2,008,362.83","1,950,000.00","1,950,000.00",102,United States,-,CAD,3.36,1,23-May-28,5.24,CAD,23-May-24
GWOCN,GREAT-WEST LIFECO INC,Financials,Fixed Income,2024/7/31,"2,008,587.42",0.03,"2,008,587.42","2,012,000.00","2,012,000.00",98.42,Canada,-,CAD,3.23,1,28-Feb-28,3.34,CAD,28-Feb-18
BCECN,BELL CANADA INC MTN,Communication,Fixed Income,2024/7/31,"2,005,470.42",0.03,"2,005,470.42","2,109,000.00","2,109,000.00",93.95,Canada,-,CAD,4.65,1,10-Sep-29,2.9,CAD,10-Sep-19
BRUPOW,BRUCE POWER LP,Energy,Fixed Income,2024/7/31,"2,005,723.64",0.03,"2,005,723.64","2,053,000.00","2,053,000.00",97.24,Canada,-,CAD,7.32,1,21-Jun-33,4.13,CAD,1-Mar-18
COAGAS,COASTAL GASLINK PIPELINE LP,Energy,Fixed Income,2024/7/31,"2,000,525.61",0.03,"2,000,525.61","1,800,000.00","1,800,000.00",110.37,Canada,-,CAD,13.06,1,30-Mar-49,5.86,CAD,13-Jun-24
ENBGAS,ENBRIDGE GAS INC,Energy,Fixed Income,2024/7/31,"1,999,671.56",0.03,"1,999,671.56","2,098,000.00","2,098,000.00",94.35,Canada,-,CAD,5.12,1,1-Apr-30,2.9,CAD,1-Apr-20
CANLIL,LABRADOR ISLAND LINK FUNDING TRUST 144A,Federal,Fixed Income,2024/7/31,"1,999,923.29",0.03,"1,999,923.29","2,074,000.00","2,074,000.00",95.79,Canada,-,CAD,14.22,1,1-Dec-45,3.86,CAD,13-Dec-13
GM,GENERAL MOTORS FINANCIAL OF CANADA,Financials,Fixed Income,2024/7/31,"1,996,742.59",0.03,"1,996,742.59","2,022,000.00","2,022,000.00",97.25,United States,-,CAD,2.37,1,8-Feb-27,3.15,CAD,8-Feb-22
COAGAS,COASTAL GASLINK PIPELINE LP,Energy,Fixed Income,2024/7/31,"1,988,998.36",0.03,"1,988,998.36","1,800,000.00","1,800,000.00",109.73,Canada,-,CAD,13.11,1,30-Jun-49,5.86,CAD,13-Jun-24
ENBPIP,ENBRIDGE PIPELINES INC MTN,Energy,Fixed Income,2024/7/31,"1,989,072.77",0.03,"1,989,072.77","2,013,000.00","2,013,000.00",97.27,Canada,-,CAD,4.1,1,22-Feb-29,3.52,CAD,22-Feb-19
ALACN,ALTAGAS LTD MTN RegS,Energy,Fixed Income,2024/7/31,"1,987,735.17",0.03,"1,987,735.17","1,946,000.00","1,946,000.00",100.01,Canada,-,CAD,14.2,1,14-Mar-54,5.6,CAD,14-Mar-24
CWBCN,CANADIAN WESTERN BANK,Financials,Fixed Income,2024/7/31,"1,986,625.01",0.03,"1,986,625.01","2,116,000.00","2,116,000.00",93.66,Canada,-,CAD,3.23,1,16-Dec-27,1.82,CAD,16-Dec-20
NF,NEWFOUNDLAND AND LABRADOR (PROVINC,Provincial,Fixed Income,2024/7/31,"1,982,214.97",0.03,"1,982,214.97","2,499,000.00","2,499,000.00",78.81,Canada,-,CAD,17.22,1,2-Dec-52,3.15,CAD,19-Oct-21
HYDONE,HYDRO ONE INC MTN,Infrastructure,Fixed Income,2024/7/31,"1,977,930.44",0.03,"1,977,930.44","1,814,000.00","1,814,000.00",108.81,Canada,-,CAD,10.86,1,16-Jul-40,5.49,CAD,16-Jul-09
TRNT,TORONTO (CITY OF),Municipal,Fixed Income,2024/7/31,"1,975,104.52",0.03,"1,975,104.52","2,042,000.00","2,042,000.00",96.12,Canada,-,CAD,4.85,1,9-Nov-29,2.65,CAD,9-May-19
PPLCN,PEMBINA PIPELINE CORP MTN RegS,Energy,Fixed Income,2024/7/31,"1,971,491.57",0.03,"1,971,491.57","1,915,000.00","1,915,000.00",102.68,Canada,-,CAD,7.4,1,12-Jan-34,5.21,CAD,12-Jan-24
HNDA,HONDA CANADA FINANCE INC,Financials,Fixed Income,2024/7/31,"1,966,890.19",0.03,"1,966,890.19","1,890,000.00","1,890,000.00",102.33,Canada,-,CAD,2.87,1,23-Sep-27,4.87,CAD,23-Mar-23
Q,QUEBEC (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"1,966,148.18",0.03,"1,966,148.18","2,144,000.00","2,144,000.00",91.33,Canada,-,CAD,6.24,1,27-May-31,2.1,CAD,27-May-21
AIREIN,AIMCO REALTY INVESTORS LP,Real Estate,Fixed Income,2024/7/31,"1,960,703.43",0.03,"1,960,703.43","2,076,000.00","2,076,000.00",94,Canada,-,CAD,4.46,1,1-Jun-29,2.71,CAD,14-Jun-19
BCECN,BELL CANADA MTN RegS,Communication,Fixed Income,2024/7/31,"1,958,694.25",0.03,"1,958,694.25","2,214,000.00","2,214,000.00",87.96,Canada,-,CAD,13.25,1,18-Dec-45,4.35,CAD,30-Mar-15
BCMFA,MUNICIPAL FINANCE AUTHORITY OF BRI,Municipal,Fixed Income,2024/7/31,"1,958,661.27",0.03,"1,958,661.27","2,107,000.00","2,107,000.00",92.29,Canada,-,CAD,6.09,1,15-Apr-31,2.3,CAD,15-Apr-21
ENBCN,ENBRIDGE INC MTN,Energy,Fixed Income,2024/7/31,"1,957,281.56",0.03,"1,957,281.56","1,648,000.00","1,648,000.00",117.29,Canada,-,CAD,13.87,1,9-Nov-52,6.51,CAD,9-Nov-22
BCECN,BELL CANADA INC,Communication,Fixed Income,2024/7/31,"1,956,339.16",0.03,"1,956,339.16","2,084,000.00","2,084,000.00",93.49,Canada,-,CAD,3.62,1,29-May-28,2.2,CAD,28-May-21
NSIUCN,NOVA SCOTIA POWER INC MTN,Infrastructure,Fixed Income,2024/7/31,"1,956,750.85",0.03,"1,956,750.85","2,448,000.00","2,448,000.00",78.79,Canada,-,CAD,14.97,1,5-Apr-49,3.57,CAD,4-Apr-19
GIBACN,CGI INC,Industrials,Fixed Income,2024/7/31,"1,955,849.39",0.03,"1,955,849.39","2,091,000.00","2,091,000.00",92.76,Canada,-,CAD,3.88,1,18-Sep-28,2.1,CAD,16-Sep-21
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"1,955,714.67",0.03,"1,955,714.67","1,885,000.00","1,885,000.00",102.06,Canada,-,CAD,6.86,1,28-Mar-33,4.95,CAD,28-Mar-23
ALBPOW,ALBERTA POWERLINE LP,Infrastructure,Fixed Income,2024/7/31,"1,955,071.04",0.03,"1,955,071.04","2,145,332.00","2,145,332.00",89.44,Canada,-,CAD,12.62,1,1-Mar-54,4.07,CAD,2-Oct-17
SLFCN,SUN LIFE FINANCIAL INC RegS,Financials,Fixed Income,2024/7/31,"1,951,917.83",0.03,"1,951,917.83","1,841,000.00","1,841,000.00",105.62,Canada,-,CAD,3.97,1,4-Jul-35,5.5,CAD,4-Jul-23
TRNT,TORONTO (CITY OF),Municipal,Fixed Income,2024/7/31,"1,941,656.47",0.03,"1,941,656.47","2,571,000.00","2,571,000.00",74.6,Canada,-,CAD,12.82,1,25-Aug-40,2.15,CAD,25-Aug-20
TCN,TELUS CORPORATION MTN,Communication,Fixed Income,2024/7/31,"1,939,602.39",0.03,"1,939,602.39","2,151,000.00","2,151,000.00",88.71,Canada,-,CAD,12.08,1,1-Apr-43,4.4,CAD,1-Apr-13
HNDA,HONDA CANADA FINANCE INC,Financials,Fixed Income,2024/7/31,"1,935,740.86",0.03,"1,935,740.86","1,860,000.00","1,860,000.00",103.31,Canada,-,CAD,4.28,1,4-Jun-29,4.9,CAD,4-Jun-24
CTCACN,CANADIAN TIRE CORPORATION LTD MTN,Industrials,Fixed Income,2024/7/31,"1,931,771.00",0.03,"1,931,771.00","1,810,000.00","1,810,000.00",104.71,Canada,-,CAD,5.06,1,16-Sep-30,5.37,CAD,14-Sep-23
IPLCN,INTER PIPELINE LTD MTN,Energy,Fixed Income,2024/7/31,"1,928,903.97",0.03,"1,928,903.97","2,266,000.00","2,266,000.00",84.34,Canada,-,CAD,12.18,1,30-May-44,4.64,CAD,30-May-14
TRPCN,TRANSCANADA PIPELINES LTD MTN,Energy,Fixed Income,2024/7/31,"1,926,456.34",0.03,"1,926,456.34","2,060,000.00","2,060,000.00",93.09,Canada,-,CAD,6.1,1,9-Jun-31,2.97,CAD,9-Jun-21
OMERS,OMERS REALTY CORP,Real Estate,Fixed Income,2024/7/31,"1,921,687.73",0.03,"1,921,687.73","1,966,000.00","1,966,000.00",97.19,Canada,-,CAD,5.18,1,5-Jun-30,3.63,CAD,5-Jun-18
GTAAIR,GREATER TORONTO AIRPORTS AUTHORITY,Infrastructure,Fixed Income,2024/7/31,"1,919,460.05",0.03,"1,919,460.05","2,182,000.00","2,182,000.00",87.43,Canada,-,CAD,10.16,1,1-Jun-37,3.26,CAD,29-Mar-18
Q,QUEBEC (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"1,915,917.64",0.03,"1,915,917.64","1,974,000.00","1,974,000.00",96.2,Canada,-,CAD,2.44,1,13-Feb-27,1.85,CAD,13-Feb-20
PPLCN,PEMBINA PIPELINE CORP MTN RegS,Energy,Fixed Income,2024/7/31,"1,911,382.22",0.03,"1,911,382.22","1,835,000.00","1,835,000.00",103.87,Canada,-,CAD,14.57,1,12-Jan-54,5.67,CAD,12-Jan-24
MFCCN,MANULIFE BANK OF CANADA,Financials,Fixed Income,2024/7/31,"1,911,286.28",0.03,"1,911,286.28","1,995,000.00","1,995,000.00",95.22,Canada,-,CAD,2.05,1,14-Sep-26,1.54,CAD,13-Sep-21
OPBFIN,OPB FINANCE TRUST,Provincial,Fixed Income,2024/7/31,"1,908,121.44",0.03,"1,908,121.44","1,907,000.00","1,907,000.00",98.6,Canada,-,CAD,1.44,1,2-Feb-26,2.95,CAD,2-Feb-16
COAGAS,COASTAL GASLINK PIPELINE LP,Energy,Fixed Income,2024/7/31,"1,905,132.83",0.03,"1,905,132.83","1,765,000.00","1,765,000.00",107.21,Canada,-,CAD,10.27,1,30-Jun-39,5.54,CAD,13-Jun-24
NVLAUT,NOUVELLE AUTOROUTE 30 FINANCEMENT,Infrastructure,Fixed Income,2024/7/31,"1,904,751.02",0.03,"1,904,751.02","2,088,470.00","2,088,470.00",90.85,Canada,-,CAD,9.97,1,30-Jun-42,4.12,CAD,14-Jun-18
ETRHWY,407 INTERNATIONAL INC MTN,Infrastructure,Fixed Income,2024/7/31,"1,904,519.09",0.03,"1,904,519.09","1,849,000.00","1,849,000.00",100.96,Canada,-,CAD,5.91,1,14-Aug-31,4.45,CAD,7-Sep-22
ALACN,ALTAGAS LTD,Energy,Fixed Income,2024/7/31,"1,901,674.86",0.03,"1,901,674.86","2,057,000.00","2,057,000.00",92.1,Canada,-,CAD,3.63,1,30-May-28,2.08,CAD,30-Nov-20
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"1,899,015.98",0.03,"1,899,015.98","1,705,000.00","1,705,000.00",109.02,Canada,-,CAD,14.16,1,8-Sep-53,5.95,CAD,8-Sep-23
NF,NEWFOUNDLAND (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"1,890,473.23",0.03,"1,890,473.23","1,825,000.00","1,825,000.00",102.25,Canada,-,CAD,11.28,1,17-Oct-40,4.65,CAD,15-May-07
GWOCN,GREAT-WEST LIFECO INC.,Financials,Fixed Income,2024/7/31,"1,887,219.43",0.03,"1,887,219.43","1,597,000.00","1,597,000.00",115.76,Canada,-,CAD,6.62,1,21-Mar-33,6.67,CAD,21-Mar-03
GWOCN,GREAT-WEST LIFECO INC,Financials,Fixed Income,2024/7/31,"1,883,923.82",0.03,"1,883,923.82","2,029,000.00","2,029,000.00",92.34,Canada,-,CAD,5.31,1,14-May-30,2.38,CAD,14-May-20
CNRCN,CANADIAN NATIONAL RAILWAY COMPANY,Industrials,Fixed Income,2024/7/31,"1,883,644.83",0.03,"1,883,644.83","1,850,000.00","1,850,000.00",100.89,Canada,-,CAD,5.01,1,10-May-30,4.15,CAD,10-May-23
QBRCN,VIDEOTRON LTD,Communication,Fixed Income,2024/7/31,"1,882,591.91",0.03,"1,882,591.91","2,045,000.00","2,045,000.00",91.92,Canada,-,CAD,5.77,1,15-Jan-31,3.13,CAD,22-Jan-21
IPLCN,INTER PIPELINE LTD,Energy,Fixed Income,2024/7/31,"1,880,100.36",0.03,"1,880,100.36","1,804,000.00","1,804,000.00",103.03,Canada,-,CAD,6.15,1,18-May-32,5.85,CAD,18-May-22
SAPCN,SAPUTO INC MTN,Industrials,Fixed Income,2024/7/31,"1,880,641.50",0.03,"1,880,641.50","1,760,000.00","1,760,000.00",105.77,Canada,-,CAD,5.22,1,20-Nov-30,5.49,CAD,20-Nov-23
SCDA,SASKATCHEWAN (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"1,876,371.32",0.03,"1,876,371.32","1,608,000.00","1,608,000.00",114.42,Canada,-,CAD,8.31,1,5-Sep-35,5.6,CAD,12-Aug-04
BNCN,BROOKFIELD ASSET MANAGEMENT INC MTN,Industrials,Fixed Income,2024/7/31,"1,870,951.24",0.03,"1,870,951.24","1,855,000.00","1,855,000.00",99.43,Canada,-,CAD,2.27,1,16-Mar-27,3.8,CAD,16-Sep-16
DE,JOHN DEERE FINANCIAL INC MTN,Financials,Fixed Income,2024/7/31,"1,869,235.71",0.03,"1,869,235.71","1,810,000.00","1,810,000.00",102.64,United States,-,CAD,2.66,1,14-Jun-27,4.95,CAD,13-Jun-23
NS,NOVA SCOTIA (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"1,865,032.53",0.03,"1,865,032.53","1,802,000.00","1,802,000.00",102.83,Canada,-,CAD,4.35,1,1-Jun-29,4.05,CAD,9-Mar-23
ENBCN,ENBRIDGE INC,Energy,Fixed Income,2024/7/31,"1,859,100.34",0.02,"1,859,100.34","2,012,000.00","2,012,000.00",92.24,Canada,-,CAD,5.59,1,19-Jan-82,5,CAD,19-Jan-22
BRUPOW,BRUCE POWER LP,Energy,Fixed Income,2024/7/31,"1,856,326.36",0.02,"1,856,326.36","1,960,000.00","1,960,000.00",94.42,Canada,-,CAD,4.09,1,21-Dec-28,2.68,CAD,22-Nov-21
HNDA,HONDA CANADA FINANCE INC,Financials,Fixed Income,2024/7/31,"1,854,603.06",0.02,"1,854,603.06","1,990,000.00","1,990,000.00",92.49,Canada,-,CAD,3.4,1,25-Feb-28,1.65,CAD,25-Feb-21
PPLCN,PEMBINA PIPELINE CORP,Energy,Fixed Income,2024/7/31,"1,849,999.74",0.02,"1,849,999.74","1,969,000.00","1,969,000.00",93.46,Canada,-,CAD,6.38,1,10-Dec-31,3.53,CAD,10-Dec-21
BCIMCR,BCI QUADREAL REALTY RegS,Real Estate,Fixed Income,2024/7/31,"1,847,696.04",0.02,"1,847,696.04","1,840,000.00","1,840,000.00",100.42,Canada,-,CAD,2.81,1,31-Jul-27,4.16,CAD,31-Jul-24
GM,GENERAL MOTORS FINANCIAL OF CANADA,Financials,Fixed Income,2024/7/31,"1,839,807.23",0.02,"1,839,807.23","1,751,000.00","1,751,000.00",102.61,United States,-,CAD,3.08,1,9-Feb-28,5.2,CAD,9-Feb-23
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"1,839,381.03",0.02,"1,839,381.03","2,081,000.00","2,081,000.00",87.74,Canada,-,CAD,5.68,1,7-Oct-30,2.05,CAD,5-Oct-20
PPLCN,PEMBINA PIPELINE CORP MTN,Energy,Fixed Income,2024/7/31,"1,837,337.16",0.02,"1,837,337.16","1,949,000.00","1,949,000.00",92.58,Canada,-,CAD,12.15,1,25-Mar-44,4.81,CAD,4-Apr-14
FNFACA,FIRST NATIONS FINANCE AUTHORITY,Federal,Fixed Income,2024/7/31,"1,836,753.27",0.02,"1,836,753.27","1,950,000.00","1,950,000.00",93.72,Canada,-,CAD,6.91,1,1-Jun-32,2.85,CAD,2-Mar-22
NBRNS,NEW BRUNSWICK (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"1,836,579.83",0.02,"1,836,579.83","1,631,000.00","1,631,000.00",112.54,Canada,-,CAD,7.53,1,27-Jan-34,5.5,CAD,27-Jan-04
CWBCN,CANADIAN WESTERN BANK,Financials,Fixed Income,2024/7/31,"1,829,829.62",0.02,"1,829,829.62","1,888,000.00","1,888,000.00",96.36,Canada,-,CAD,1.65,1,16-Apr-26,1.93,CAD,16-Apr-21
FTSCN,FORTIS INC,Infrastructure,Fixed Income,2024/7/31,"1,828,188.37",0.02,"1,828,188.37","1,786,000.00","1,786,000.00",101.61,Canada,-,CAD,4.21,1,31-May-29,4.43,CAD,31-May-22
RCICN,ROGERS COMMUNICATIONS INC,Communication,Fixed Income,2024/7/31,"1,826,124.14",0.02,"1,826,124.14","1,798,000.00","1,798,000.00",100.48,Canada,-,CAD,3.7,1,2-Nov-28,4.4,CAD,3-Apr-23
BCECN,BELL CANADA INC MTN,Communication,Fixed Income,2024/7/31,"1,824,017.58",0.02,"1,824,017.58","1,956,000.00","1,956,000.00",92.13,Canada,-,CAD,5.87,1,17-Mar-31,3,CAD,17-Mar-21
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"1,821,415.10",0.02,"1,821,415.10","1,706,000.00","1,706,000.00",104.6,Canada,-,CAD,14.11,1,13-Sep-52,5.65,CAD,13-Sep-22
ENBCN,ENBRIDGE INC MTN,Energy,Fixed Income,2024/7/31,"1,815,946.61",0.02,"1,815,946.61","1,684,000.00","1,684,000.00",106.79,Canada,-,CAD,14.39,1,26-May-53,5.76,CAD,26-May-23
CHPUCN,CHOICE PROPERTIES REAL ESTATE INVE RegS,Real Estate,Fixed Income,2024/7/31,"1,812,545.92",0.02,"1,812,545.92","1,675,000.00","1,675,000.00",105.81,Canada,-,CAD,7.21,1,28-Feb-34,5.7,CAD,1-Aug-23
CCDJ,FEDERATION DES CAISSES DESJARDINS,Financials,Fixed Income,2024/7/31,"1,811,900.60",0.02,"1,811,900.60","1,685,000.00","1,685,000.00",105.04,Canada,-,CAD,3.55,1,16-Aug-28,5.47,CAD,16-Aug-23
PPLCN,PEMBINA PIPELINE CORP MTN,Energy,Fixed Income,2024/7/31,"1,810,381.17",0.02,"1,810,381.17","1,870,000.00","1,870,000.00",95.17,Canada,-,CAD,4.9,1,1-Feb-30,3.31,CAD,12-Sep-19
SCDA,SASKATCHEWAN (PROVINCE OF),Provincial,Fixed Income,2024/7/31,"1,808,780.77",0.02,"1,808,780.77","2,316,000.00","2,316,000.00",77.62,Canada,-,CAD,19.4,1,2-Jun-58,2.95,CAD,26-Jun-18
GTAAIR,GREATER TORONTO AIRPORTS AUTHORITY MTN 144A,Infrastructure,Fixed Income,2024/7/31,"1,806,516.19",0.02,"1,806,516.19","1,533,000.00","1,533,000.00",116.73,Canada,-,CAD,5.52,1,4-Jun-31,7.1,CAD,4-Jun-01
WCNCN,WASTE CONNECTIONS INC,Industrials,Fixed Income,2024/7/31,"1,802,323.70",0.02,"1,802,323.70","1,760,000.00","1,760,000.00",101.81,United States,-,CAD,4.29,1,14-Jun-29,4.5,CAD,13-Jun-24
ARXCN,ARC RESOURCES LTD,Energy,Fixed Income,2024/7/31,"1,795,120.61",0.02,"1,795,120.61","1,834,000.00","1,834,000.00",96.96,Canada,-,CAD,1.54,1,10-Mar-26,2.35,CAD,10-Mar-21
GWOCN,GREAT-WEST LIFECO INC,Financials,Fixed Income,2024/7/31,"1,792,174.02",0.02,"1,792,174.02","1,570,000.00","1,570,000.00",112.9,Canada,-,CAD,10.26,1,16-Nov-39,6,CAD,16-Nov-09
ENBCN,ENBRIDGE INC MTN,Energy,Fixed Income,2024/7/31,"1,788,065.35",0.02,"1,788,065.35","1,999,000.00","1,999,000.00",87.65,Canada,-,CAD,11.94,1,27-Aug-42,4.24,CAD,27-Aug-12
AIREIN,AIMCO REALTY INVESTORS LP,Real Estate,Fixed Income,2024/7/31,"1,786,855.40",0.02,"1,786,855.40","1,849,000.00","1,849,000.00",96.11,Canada,-,CAD,2.17,1,4-Nov-26,2.19,CAD,4-Nov-21
ENBPIP,ENBRIDGE PIPELINES INC MTN,Energy,Fixed Income,2024/7/31,"1,784,254.08",0.02,"1,784,254.08","2,002,000.00","2,002,000.00",87.23,Canada,-,CAD,14.07,1,22-Feb-49,4.33,CAD,22-Feb-19
WSPCN,WSP GLOBAL INC RegS,Industrials,Fixed Income,2024/7/31,"1,780,232.94",0.02,"1,780,232.94","1,670,000.00","1,670,000.00",105.54,Canada,-,CAD,5.22,1,22-Nov-30,5.55,CAD,22-Nov-23
VW,VW CREDIT CANADA INC RegS,Financials,Fixed Income,2024/7/31,"1,777,934.54",0.02,"1,777,934.54","1,845,000.00","1,845,000.00",96.02,Germany,-,CAD,2.26,1,10-Dec-26,2.45,CAD,10-Dec-21
ONTPOW,ONTARIO POWER GENERATION INC,Energy,Fixed Income,2024/7/31,"1,773,205.55",0.02,"1,773,205.55","1,860,000.00","1,860,000.00",95.01,Canada,-,CAD,1.68,1,22-Apr-26,1.17,CAD,22-Oct-20
DOLCN,DOLLARAMA INC,Industrials,Fixed Income,2024/7/31,"1,772,160.31",0.02,"1,772,160.31","1,670,000.00","1,670,000.00",104.76,Canada,-,CAD,4.82,1,26-Apr-30,5.17,CAD,26-Oct-22
TCN,TELUS CORPORATION,Communication,Fixed Income,2024/7/31,"1,772,439.30",0.02,"1,772,439.30","1,805,000.00","1,805,000.00",97.26,Canada,-,CAD,11.97,1,26-Nov-43,5.15,CAD,26-Nov-13
HNDA,HONDA CANADA FINANCE INC,Financials,Fixed Income,2024/7/31,"1,771,368.26",0.02,"1,771,368.26","1,843,000.00","1,843,000.00",95.62,Canada,-,CAD,1.58,1,17-Mar-26,1.34,CAD,17-Sep-20
BCECN,BELL CANADA MTN,Communication,Fixed Income,2024/7/31,"1,770,830.40",0.02,"1,770,830.40","1,946,000.00","1,946,000.00",89.11,Canada,-,CAD,13.38,1,27-Feb-47,4.45,CAD,27-Feb-17
BAMREP,BROOKFIELD RENEWABLE PARTNERS ULC MTN,Energy,Fixed Income,2024/7/31,"1,770,721.01",0.02,"1,770,721.01","1,603,000.00","1,603,000.00",109.13,Canada,-,CAD,6.45,1,9-Nov-32,5.88,CAD,9-Nov-22
FORTFD_23-1,FORTIFIED TRUST FORTFD_23-1 A,Securitized,Fixed Income,2024/7/31,"1,770,942.09",0.02,"1,770,942.09","1,746,000.00","1,746,000.00",100.97,Canada,-,CAD,3.13,1,23-Dec-27,4.42,CAD,31-Jan-23
SAPCN,SAPUTO INC MTN,Industrials,Fixed Income,2024/7/31,"1,770,625.33",0.02,"1,770,625.33","1,859,000.00","1,859,000.00",94.97,Canada,-,CAD,2.75,1,16-Jun-27,2.24,CAD,16-Jun-20
HYDONE,HYDRO ONE INC MTN,Infrastructure,Fixed Income,2024/7/31,"1,766,390.60",0.02,"1,766,390.60","1,492,000.00","1,492,000.00",117.25,Canada,-,CAD,6.17,1,1-Jun-32,6.93,CAD,22-Jun-01
HYDONE,HYDRO ONE INC MTN,Infrastructure,Fixed Income,2024/7/31,"1,764,903.71",0.02,"1,764,903.71","1,778,000.00","1,778,000.00",98.06,Canada,-,CAD,1.5,1,24-Feb-26,2.77,CAD,24-Feb-16
ONTPOW,ONTARIO POWER GENERATION INC MTN,Energy,Fixed Income,2024/7/31,"1,764,911.00",0.02,"1,764,911.00","1,710,000.00","1,710,000.00",102.77,Canada,-,CAD,7.79,1,28-Jun-34,4.83,CAD,28-Jun-24
HNDA,HONDA CANADA FINANCE INC,Financials,Fixed Income,2024/7/31,"1,764,233.20",0.02,"1,764,233.20","1,632,000.00","1,632,000.00",106.14,Canada,-,CAD,3.65,1,28-Sep-28,5.73,CAD,28-Sep-23
VW,VW CREDIT CANADA INC RegS,Financials,Fixed Income,2024/7/31,"1,762,706.07",0.02,"1,762,706.07","1,810,000.00","1,810,000.00",96.85,Germany,-,CAD,1.11,1,23-Sep-25,1.5,CAD,23-Sep-20
